C[C@@H]1CNCc2cc(C(F)(F)F)cnc21,7.6,9.914164304733276
CC(C)CCNc1[nH+]cccc1N,6.7,13.323683261871338
C[C@]1(C(=O)c2ccc3ccccc3c2)CCCO1,9.7,15.937205076217651
Cc1ncccc1CN(C)Cc1ncnn1C,7.1,17.14249563217163
COC(C)(C)CNC(=O)c1ccc(F)cc1F,7.7,17.312703847885132
ClCc1nc2cccnc2n1CCc1cccs1,7.6,19.93970012664795
C[N@H+](CCC1OCCCO1)Cc1ccccn1,7.2,27.11454677581787
C[C@H](C(=O)NC1(C)Cc2ccccc2C1)c1ccsc1,8.6,28.535517930984497
C[C@@H](CO)NC(=O)N[C@@H]1CC(=O)N(C(C)(C)C)C1,7.8,29.135616779327393
CC(C)C[C@H]1C[NH2+]CCN1Cc1cccc(O)c1,8.6,29.42654776573181
O=C([O-])c1ccccc1NC(=O)c1cc2cc(Cl)cc(Cl)c2oc1=O,10.1,32.35468125343323
CC(C)(C)n1ncc2c(=O)[nH]c(NCc3cccs3)nc21,9.0,32.611255407333374
COc1cc(CNC(=O)CCc2cccc(F)c2)ccn1,9.2,34.71000814437866
CC(C)c1nnc(SCC(=O)Nc2ccc(F)cc2F)o1,9.0,34.70873308181763
Cc1cccc(N2N=C(C(=O)NC(C)(C)C#N)CCC2=O)c1,9.2,34.966617822647095
O=C(CN1N=C(c2ccc(Cl)cc2)CCC1=O)NCc1cccs1,9.1,37.276017904281616
N#Cc1ccc(-c2noc(CCC(=O)c3ccc(F)cc3)n2)nc1,9.8,38.184141635894775
O=C(/C=C/c1ccccc1[N+](=O)[O-])OCc1cccc([N+](=O)[O-])c1,10.1,40.63796615600586
Cc1ccc(C)c(C(=O)NNC(=O)[C@@H]2CCS(=O)(=O)C2)c1,9.6,41.93346810340881
CC(C)Oc1cccc(CN2CCn3c(nn(C)c3=O)C2)c1,9.0,43.0064971446991
Cc1sc(NC(=O)CN2CCO[C@@H](CO)C2)c(C#N)c1C,8.0,44.3626925945282
NNc1nnc(SC2CCCCC2)n1N,7.4,34.98688006401062
O=C(NCc1ccc(=O)[nH]c1)c1cnc([C@H]2CCCO2)s1,8.6,45.0742769241333
C[C@@H](Sc1ncn[nH]1)C(=O)N1CC(=O)Nc2cc(C(F)(F)F)ccc21,9.9,45.01217198371887
O=C(c1ccoc1)N1CCO[C@@H](c2cccc(OC(F)F)c2)C1,9.4,45.86753845214844
C[C@@H]1C[C@@H]1NC(=O)NCc1cccc(COC(C)(C)C)c1,9.0,46.36765813827515
O=C([O-])[C@H]1CCCN(c2ncccn2)C1,7.7,30.747303247451782
COC(=O)[C@@H](CNC(=O)c1ccc(Cl)cc1)Oc1ccc(F)cc1,9.2,47.567429065704346
CCc1nn(C)cc1C(=O)N[C@H]1CC2(CCCC2)Oc2ccccc21,8.2,47.88731575012207
O=S1(=O)CC[C@@H](/[NH+]=C/c2ccc(-c3cccc(Cl)c3Cl)o2)C1,10.5,48.2200345993042
C[C@@H](C(=O)N1CCCc2ccccc21)S(=O)(=O)c1nc2ccccc2[n-]1,9.2,48.53969073295593
C[C@H]1OCC[C@@H]1C(=O)Nc1ccc2c(c1)C(=O)N(CC1CC1)C2=O,10.5,49.203991174697876
Cc1ccc2ncc(C(=O)N[C@H]3CCCC[C@@H]3n3cccn3)n2c1,9.1,49.66656279563904
Cn1cncc1-c1nnc([C@H]2CCN(Cc3cc4ccccc4o3)C2)o1,10.6,50.13723134994507
C[C@H]1CCCC[C@@H]1CNC(=O)N[C@@H](c1nccs1)C1CC1,9.2,50.777477741241455
NC(=O)c1ccc(N2CCN(Cc3cnc(-c4cccnc4)s3)CC2)cc1,9.4,50.90747570991516
Cc1nc(C2CCN(C(=O)Nc3ccc(N(C)C)c(C)c3)CC2)n[nH]1,9.9,52.43841791152954
[NH3+]Cc1ccc(C(=O)N2CCC(C(F)(F)F)CC2)o1,8.4,35.27202320098877
CCOc1cccc(/C(N)=N/C(=O)Cc2csc(-c3cccnc3)n2)c1,10.7,52.61755704879761
Cc1ccc(N2CC[C@@H](NS(=O)(=O)c3ccccc3C)C2=O)cc1C,10.2,52.57627844810486
Cc1nsnc1COc1ccc(C(=O)N2CCc3ccccc3C2)cc1,9.9,52.72468113899231
Cc1cc(Br)c(O)c(C(=O)N2CCS[C@H](C)[C@H]2C)c1,7.2,35.70017409324646
COc1ccc2c(c1)C[N@H+](Cc1ccccc1)C2,8.7,16.27993369102478
COc1ccc(C2(C(=O)Nc3cc4c(cc3Br)OCCO4)CCCCC2)cc1,9.5,55.04817819595337
C[NH2+]CC(=O)N[C@H]1CCN2C(=O)c3cc(-c4ccsc4)ccc3NC(=O)[C@@H]2C1,9.4,55.99265146255493
O=C(Nc1cccc(I)c1)c1ccc(CO)cc1,9.5,21.929418563842773
C[C@@H]1CN(S(=O)(=O)N2CCC(OCc3ccc(F)cc3)CC2)[C@H](C)CO1,8.9,57.73750162124634
CCCC[C@@H](C(=O)[O-])[C@]1(O)COc2cc(O)ccc21,8.3,59.457804441452026
CCn1c([O-])c(C(=O)C[C@@H]2NCCc3ccccc32)c(=O)n(CC)c1=S,8.8,59.4437050819397
C/C=C/C(=O)N[C@H]1CCC[C@H]1OC,6.4,27.34122943878174
Cc1ccc(Cl)cc1NC(=O)[C@@H]1CCCN1C(=O)c1cccs1,8.1,38.14864253997803
CC[C@H]1CNc2c(C)cc[nH+]c2N1,7.2,13.047274589538574
